URL;"Traffic (%)";"Number of Keywords";Traffic;"Adwords Positions";"Positions with commercial intents in top 20";"Positions with informational intents in top 20";"Positions with navigational intents in top 20";"Positions with transactional intents in top 20";"Positions with unknown intents in top 20";"Traffic with commercial intents in top 20";"Traffic with informational intents in top 20";"Traffic with navigational intents in top 20";"Traffic with transactional intents in top 20";"Traffic with unknown intents in top 20"
blondeadobo;0,01;6;42;0;0;3;0;0;0;0;20;0;0;0
fairyz222;0,01;1;42;0;1;0;0;0;0;42;0;0;0;0
myfreckledbeauty;0,01;3;42;0;1;1;1;1;0;22;20;0;0;0
lacie_may;0,01;14;42;0;4;10;0;0;0;15;18;0;0;0
cinnabus;0,01;5;42;0;5;0;0;0;0;42;0;0;0;0
jucciibuccii;0,01;1;42;0;1;0;0;0;0;42;0;0;0;0
rachelcook;0,01;6;42;0;0;6;0;0;0;0;42;0;0;0
nut4slim;0,01;1;42;0;1;0;0;0;0;42;0;0;0;0
eveelaurynn;0,01;11;42;0;7;2;0;0;0;41;1;0;0;0
splatxo;0,01;5;42;0;5;0;0;0;0;42;0;0;0;0
maddiecooper;0,01;5;42;0;2;3;0;0;0;8;34;0;0;0
esteban.https;0,01;8;41;0;3;4;0;0;0;35;41;0;0;0
yurasyvak;0,01;2;41;0;0;2;0;0;0;0;41;0;0;0
trishbabe;0,01;10;41;0;6;4;0;0;0;26;15;0;0;0
ry_baby;0,01;1;41;0;0;1;0;0;0;0;41;0;0;0
sassymandyvip;0,01;3;41;0;1;2;0;0;0;38;3;0;0;0
imhollyday;0,01;2;41;0;1;1;0;0;0;39;2;0;0;0
peachypumpkin29;0,01;3;41;0;3;0;0;0;0;41;0;0;0;0
stepdaughter_;0,01;2;41;0;1;1;0;0;0;7;34;0;0;0
miadarlingxox;0,01;5;41;0;1;4;0;0;0;41;0;0;0;0
miamilterx;0,01;9;41;0;2;3;0;0;0;38;3;0;0;0
reagannextdoor;0,01;8;41;0;7;1;0;0;0;41;0;0;0;0
notyourmammaspage;0,01;2;41;0;1;1;0;0;0;39;2;0;0;0
brownielizy;0,01;2;41;0;1;1;0;0;0;0;41;0;0;0
miakinkdd;0,01;6;41;0;1;0;0;0;0;27;0;0;0;0
imaubreykeys;0,01;15;41;0;9;4;0;0;0;12;29;0;0;0
levlieben;0,01;4;40;0;0;4;0;0;0;0;40;0;0;0
spicy.jaydevip;0,01;2;40;0;1;1;0;0;0;39;1;0;0;0
amazing-sexy-kay;0,01;9;40;0;2;6;1;1;0;15;25;0;0;0
lilydaisyphillips;0,01;5;40;0;3;2;0;0;0;32;8;0;0;0
myladelrey;0,01;6;40;0;2;3;0;0;0;37;3;0;0;0
lunaokko;0,01;10;40;0;2;5;2;3;0;3;17;2;6;0
madisonpriv;0,01;2;40;0;1;1;0;0;0;38;2;0;0;0
verashia;0,01;1;40;0;1;0;0;0;0;40;0;0;0;0
margotinthecityvip;0,01;4;40;0;1;3;0;0;0;35;5;0;0;0
savannahryanxo;0,01;19;40;0;7;10;1;2;0;25;15;0;0;0
bukkitbrown;0,01;5;40;0;1;3;0;0;0;17;23;0;0;0
quinnfinite;0,01;12;40;0;3;3;0;0;0;6;0;0;0;0
kinklifecouple;0,01;3;40;0;1;2;0;0;0;39;1;0;0;0
lexilovespink21;0,01;1;39;0;1;0;0;0;0;39;0;0;0;0
olivegardenxxx;0,01;9;39;0;6;1;0;0;0;37;2;0;0;0
itsakidearest;0,01;10;39;0;3;4;0;0;0;31;8;0;0;0
stefii04;0,01;1;39;0;1;0;0;0;0;39;0;0;0;0
onlyneedbri;0,01;5;39;0;2;1;0;0;0;35;4;0;0;0
emmm20;0,01;3;39;0;2;1;0;0;0;38;1;0;0;0
slimgoesrounds;0,01;2;39;0;1;1;0;0;0;38;1;0;0;0
missjoyy2;0,01;5;39;0;1;4;0;0;0;3;36;0;0;0
bustyindiangirl;0,01;2;39;0;1;1;0;0;0;39;0;0;0;0
tattedmamibby;0,01;1;39;0;1;0;0;0;0;39;0;0;0;0
tlnaxoxo;0,01;1;39;0;1;0;0;0;0;39;0;0;0;0
asimovsophie;0,01;2;39;0;2;0;0;0;0;39;0;0;0;0
alissathebody;0,01;4;39;0;2;2;0;1;0;39;0;0;0;0
highhimsteph;0,01;3;39;0;1;2;0;0;0;35;4;0;0;0
emilyk8z;0,01;9;39;0;3;6;0;0;0;13;26;0;0;0
molliemoon69;0,01;3;39;0;2;1;0;0;0;39;0;0;0;0
realskybri;0,01;9;39;0;1;2;0;0;0;5;0;0;0;0
ahhlulu;0,01;1;38;0;1;0;0;0;0;38;0;0;0;0
skyexsummers;0,01;10;38;0;3;6;0;0;0;9;7;0;0;0
see_tita;0,01;1;38;0;0;1;0;0;0;0;38;0;0;0
bigbooty022;0,01;1;38;0;1;0;0;0;0;38;0;0;0;0
bellasummersxo;0,01;17;38;0;14;2;0;0;0;37;1;0;0;0
calleeclassic;0,01;2;38;0;2;0;0;0;0;38;0;0;0;0
jadebroox;0,01;2;38;0;1;1;0;0;0;38;0;0;0;0
xnicoleanistonx;0,01;26;38;0;2;15;0;0;0;1;37;0;0;0
blondeanddirtyyy;0,01;12;38;0;8;4;0;0;0;30;8;0;0;0
spicygf;0,01;2;38;0;2;0;0;0;0;38;0;0;0;0
miaxoxod;0,01;2;38;0;1;1;0;0;0;38;0;0;0;0
bunnydollxo;0,01;2;38;0;2;0;0;0;0;38;0;0;0;0
pinkmariekelleyofficial;0,01;10;37;0;3;5;1;1;0;28;9;0;0;0
succubus_98;0,01;1;37;0;1;0;0;0;0;37;0;0;0;0
cheyenne-xoxo;0,01;8;37;0;7;0;0;0;0;37;0;0;0;0
violetteblakk;0,01;6;37;0;2;0;0;0;0;37;0;0;0;0
that1iggirl;0,01;9;37;0;7;2;0;0;0;32;5;0;0;0
oceansault;0,01;8;37;0;3;4;0;0;0;30;7;0;0;0
miaxmln;0,01;4;37;0;3;0;0;0;0;37;0;0;0;0
amandaxmendes;0,01;13;37;0;6;4;1;1;0;35;1;1;1;0
lanarhoads18;0,01;3;37;0;2;1;0;0;0;1;36;0;0;0
moreofcelia;0,01;6;37;0;6;0;0;0;0;37;0;0;0;0
soydanitabaresbb;0,01;4;37;0;1;3;0;0;0;35;2;0;0;0
daniellecolby;0,01;8;37;0;0;7;0;0;0;0;37;0;0;0
lilyluvxoxo;0,01;5;36;0;4;1;0;0;0;34;2;0;0;0
faithcox;0,01;10;36;0;4;5;0;0;0;11;25;0;0;0
friskyfaerie;0,01;2;36;0;1;1;0;0;0;36;0;0;0;0
katerinnevz01;0,01;4;36;0;1;1;0;0;0;17;19;0;0;0
alinarose27;0,01;2;36;0;2;0;0;0;0;36;0;0;0;0
lovely-mimi;0,01;8;36;0;1;3;0;0;0;7;27;0;0;0
miss_dxxx;0,01;4;36;0;2;2;0;0;0;32;4;0;0;0
gingerpeach94vip;0,01;7;36;0;3;4;0;0;0;33;3;0;0;0
lilqtliv;0,01;3;36;0;2;1;0;0;0;34;2;0;0;0
juliaandrea.92;0,01;11;36;0;1;8;0;0;0;1;35;0;0;0
jadescorner8086;0,01;5;36;0;2;2;0;0;0;29;7;0;0;0
surfergirl.11;0,01;10;36;0;5;4;0;0;0;31;5;0;0;0
pepperxminthe;0,01;3;36;0;2;1;0;0;0;36;0;0;0;0
jolenestanley;0,01;6;36;0;3;2;0;0;0;36;0;0;0;0
cher.marievip;0,01;5;36;0;5;0;0;0;0;36;0;0;0;0
onlysahlt;0,01;8;36;0;3;4;1;1;0;15;21;0;0;0
mayseeds;0,01;3;36;0;2;1;0;0;0;1;35;0;0;0
educationintheartofsex;0,01;4;36;0;1;3;0;0;0;31;5;0;0;0
simpzor;0,01;15;36;0;4;0;2;3;0;22;0;9;9;0
heidilavonfree;0,01;12;36;0;1;11;0;0;0;27;9;0;0;0
trapsweetyy;0,01;2;36;0;0;1;0;0;0;0;36;0;0;0
abelladanger;0,01;20;35;0;2;8;6;4;0;1;1;33;20;0
smalltownmigirl;0,01;2;35;0;0;2;1;0;0;0;35;25;0;0
tirapart;0,01;2;35;0;1;1;0;0;0;35;0;0;0;0
naomi_soraya;0,01;3;35;0;1;1;0;0;0;30;5;0;0;0
eringilfoy;0,01;4;35;0;1;3;0;0;0;0;35;0;0;0
wholelotofd;0,01;1;35;0;1;0;0;0;0;35;0;0;0;0
tinyhakka;0,01;10;35;0;3;4;0;0;0;34;0;0;0;0
tris_love;0,01;10;35;0;0;9;1;2;0;0;35;0;16;0
ambrosedulee;0,01;11;35;0;7;2;0;0;0;21;5;0;0;0
nyphobaby;0,01;3;35;0;1;2;0;0;0;35;0;0;0;0
taylorsvip;0,01;1;35;0;1;0;0;0;0;35;0;0;0;0
poutybaybi;0,01;9;35;0;4;3;0;0;0;5;30;0;0;0
katandromeo;0,01;4;35;0;2;1;0;0;0;35;0;0;0;0
sharonlee0309;0,01;4;35;0;1;1;0;0;0;0;35;0;0;0
dabofkya;0,01;12;35;0;1;0;0;0;0;0;0;0;0;0
seductivelysassyblonde;0,01;5;35;0;4;0;1;0;0;34;0;1;0;0
bunnygirl004;0,01;1;34;0;1;0;0;0;0;34;0;0;0;0
sylviakayy;0,01;5;34;0;2;3;0;0;0;33;1;0;0;0
natalnya;0,01;16;34;0;2;12;0;0;0;4;30;0;0;0
stellalewis;0,01;2;34;0;1;0;0;0;0;34;0;0;0;0
mochaanae;0,01;2;34;0;1;1;0;0;0;0;34;0;0;0
byfitqueen;0,01;2;34;0;1;1;0;0;0;34;0;0;0;0
fromredwithlove;0,01;3;34;0;1;2;0;0;0;31;3;0;0;0
playwithrose8;0,01;3;34;0;2;1;0;0;0;33;1;0;0;0
laila.gomez;0,01;20;34;0;7;5;1;1;0;1;31;0;0;0
chasloveyy;0,01;1;34;0;1;0;0;0;0;34;0;0;0;0
yasminelopez;0,01;2;34;0;0;2;0;0;0;0;34;0;0;0
pillowprincess369;0,01;1;34;0;1;0;0;0;0;34;0;0;0;0
lilykittyy;0,01;3;34;0;2;1;0;0;0;28;6;0;0;0
xfionaharris;0,01;6;34;0;3;2;1;1;0;7;18;9;9;0
chuchispassion;0,01;1;34;0;1;0;0;0;0;34;0;0;0;0
scarlettwildd;0,01;3;34;0;3;0;0;0;0;34;0;0;0;0
thickhungryhoney;0,01;2;34;0;2;0;0;0;0;34;0;0;0;0
itskaryl;0,01;4;34;0;2;2;0;0;0;8;26;0;0;0
shary22;0,01;1;34;0;1;0;0;0;0;34;0;0;0;0
lucy.louu;0,01;14;34;0;1;10;0;0;0;0;34;0;0;0
befell;0,01;1;34;0;1;0;0;0;0;34;0;0;0;0
k-girl;0,01;1;34;0;0;0;1;1;0;0;0;34;34;0
danahamm;0,01;5;33;0;1;2;1;1;0;1;28;2;2;0
peytenxo;0,01;13;33;0;8;5;0;0;0;16;17;0;0;0
em_llouise;0,01;10;33;0;4;5;1;0;0;22;5;6;0;0
misscreaam;0,01;3;33;0;2;0;1;1;0;33;0;0;0;0
wetcouplens;0,01;4;33;0;1;3;0;0;0;25;8;0;0;0
ellehotmommy;0,01;3;33;0;2;1;0;0;0;30;3;0;0;0
kayleyandemily;0,01;2;33;0;1;0;0;0;0;33;0;0;0;0
whiptrax;0,01;4;33;0;2;2;0;0;0;32;1;0;0;0
taylorsdiary;0,01;7;33;0;1;6;0;0;0;1;32;0;0;0
jessirae;0,01;5;33;0;0;5;0;0;0;0;33;0;0;0
bunsrisa;0,01;2;33;0;1;1;0;0;0;27;6;0;0;0
lilah_lovesyou;0,01;6;33;0;1;2;0;0;0;32;1;0;0;0
mailang;0,01;5;33;0;0;3;0;3;0;0;33;0;33;0
lucklessholly;0,01;7;33;0;0;6;0;0;0;0;33;0;0;0
lilybrown2;0,01;8;33;0;1;6;0;0;0;0;33;0;0;0
melindaspencer;0,01;11;33;0;5;6;0;0;0;14;19;0;0;0
iuhasalexandra_vip;0,01;1;33;0;1;0;0;0;0;33;0;0;0;0
theshelby_renee;0,01;5;33;0;3;0;0;0;0;33;0;0;0;0
saylervixen;0,01;6;33;0;1;3;0;0;0;32;1;0;0;0
nataliafadeev;0,01;5;33;0;0;4;0;0;0;0;33;0;0;0
redhuntergirlvip;0,01;3;33;0;2;1;0;0;0;32;1;0;0;0
tanababyxo;0,01;10;33;0;3;7;0;0;0;0;33;0;0;0
blondegummybear;0,01;3;32;0;1;2;0;0;0;16;16;0;0;0
hayliee_j;0,01;3;32;0;1;2;0;0;0;31;1;0;0;0
neverever_emma;0,01;2;32;0;1;1;0;0;0;30;2;0;0;0
justine2juicy;0,01;9;32;0;1;5;0;0;0;12;20;0;0;0
rowsvee;0,01;7;32;0;5;2;0;0;0;30;2;0;0;0
claraboobies;0,01;3;32;0;0;1;0;1;0;0;30;0;30;0
mommy247;0,01;3;32;0;3;0;0;0;0;32;0;0;0;0
chyynathadoll;0,01;2;32;0;2;0;0;0;0;32;0;0;0;0
thisismyypage;0,01;10;32;0;4;5;0;0;0;22;10;0;0;0
yourgirlfriendrose;0,01;6;32;0;5;1;0;0;0;17;15;0;0;0
bambibao;0,01;15;32;0;12;2;0;0;0;32;0;0;0;0
xoitsmia;0,01;2;32;0;1;1;0;0;0;28;4;0;0;0
saintziya;0,01;5;32;0;1;1;1;1;0;25;4;0;0;0
blackmandyhotwife;0,01;4;32;0;3;1;0;0;0;32;0;0;0;0
belladuenas;0,01;20;32;0;3;12;1;1;0;0;32;0;0;0
andreita.30;0,01;1;32;0;0;0;1;1;0;0;0;32;32;0
steffymoreno;0,01;8;32;0;5;0;0;0;0;29;0;0;0;0
brawniebee;0,01;9;32;0;2;5;0;0;0;1;19;0;0;0
alexisloadfree;0,01;18;31;0;7;6;0;0;0;15;12;0;0;0
aashwork;0,01;1;31;0;1;0;0;0;0;31;0;0;0;0
goldenhoneiii;0,01;1;31;0;1;0;0;0;0;31;0;0;0;0
pennyjane20;0,01;4;31;0;3;1;0;0;0;30;1;0;0;0
sexiest_girl;0,01;1;31;0;0;1;0;0;0;0;31;0;0;0
bambinoexx;0,01;2;31;0;1;0;1;0;0;31;0;0;0;0
txsnacks2.0;0,01;1;31;0;1;0;0;0;0;31;0;0;0;0
bigbustyvanessa1;0,01;5;31;0;1;3;0;0;0;0;31;0;0;0
sharonlee;0,01;4;31;0;2;2;0;0;0;3;28;0;0;0
thabootygawdus;0,01;4;31;0;3;1;0;0;0;31;0;0;0;0
thebestmsn;0,01;4;31;0;3;0;0;0;0;31;0;0;0;0
plugtalkshow;0,01;10;31;0;2;6;0;0;0;22;9;0;0;0
lovetami;0,01;9;31;0;5;4;0;0;0;4;27;0;0;0
thattgirlllll;0,01;9;31;0;4;2;1;1;0;31;0;0;0;0
pablozee;0,01;1;31;0;1;0;0;0;0;31;0;0;0;0
danihottgirl;0,01;1;31;0;0;1;0;0;0;0;31;0;0;0
allysonbrooksx;0,01;1;31;0;1;0;0;0;0;31;0;0;0;0
arianahunt126;0,01;1;31;0;1;0;0;0;0;31;0;0;0;0
vickydemon;0,01;1;31;0;1;0;0;0;0;31;0;0;0;0
heavemly;0,01;2;31;0;1;1;0;0;0;31;0;0;0;0
stellaaarayy;0,01;1;31;0;1;0;0;0;0;31;0;0;0;0
ohyesshewood;0,01;2;31;0;1;1;0;0;0;30;1;0;0;0
abbyrao;0,01;3;31;0;0;2;1;0;0;0;2;29;0;0
casey.mae;0,01;19;31;0;1;6;0;0;0;1;27;0;0;0
nastyybluue;0,01;1;31;0;1;1;0;0;0;31;31;0;0;0
onlygayfans;0,01;1;31;0;0;1;0;0;0;0;31;0;0;0
namigonewild;0,01;16;31;0;0;1;0;0;0;0;2;0;0;0
xrxceegxrlx;0,01;18;31;0;9;4;0;0;0;21;10;0;0;0
giantessclips;0,01;2;31;0;2;0;0;0;0;31;0;0;0;0
gissi.x.x;0,01;1;31;0;0;1;0;0;0;0;31;0;0;0
angelinaxmodel;0,01;1;31;0;0;1;0;0;0;0;31;0;0;0
kimiko4u;0,01;3;31;0;3;0;0;0;0;31;0;0;0;0
maadixoxo;0,01;2;31;0;1;1;0;0;0;31;0;0;0;0
sweetness444;0,01;2;31;0;1;1;0;0;0;4;27;0;0;0
queensass25;0,01;6;31;0;1;3;0;0;0;31;0;0;0;0
sultryphoenix;0,01;5;31;0;3;1;0;0;0;31;0;0;0;0
bigseitan;0,01;1;31;0;1;0;0;0;0;31;0;0;0;0
abellagracex;0,01;7;31;0;2;1;0;0;0;31;0;0;0;0
bambi-skye;0,01;3;31;0;2;1;0;0;0;31;0;0;0;0
aboobies;0,01;2;31;0;1;1;0;0;0;31;0;0;0;0
msmichellemamiixoxo;0,01;4;31;0;4;1;0;0;0;31;0;0;0;0
jasmineteaa;0,01;4;30;0;0;3;0;0;0;0;24;0;0;0
erzabelx;0,01;1;30;0;1;0;0;0;0;30;0;0;0;0
islasummer;0,01;11;30;0;1;5;0;0;0;14;16;0;0;0
evalangwin;0,01;13;30;0;7;6;0;0;0;20;10;0;0;0
lilqtsyd;0,01;2;30;0;2;0;0;0;0;30;0;0;0;0
sweetmya101;0,01;2;30;0;2;0;0;0;0;30;0;0;0;0
hotyogawife;0,01;6;30;0;4;2;0;0;0;12;18;0;0;0
dannyshot.only;0,01;3;30;0;1;2;0;0;0;30;0;0;0;0
melina.mcr;0,01;2;30;0;1;1;0;0;0;26;4;0;0;0
lolavalentinexoxo;0,01;6;30;0;3;2;1;1;0;26;3;1;1;0
nattbabe;0,01;2;30;0;0;2;0;0;0;0;30;0;0;0
albashy;0,01;13;30;0;4;8;1;1;0;18;11;1;1;0
izzygreen;0,01;26;30;0;9;13;0;0;0;12;14;0;0;0
marissabr;0,01;2;30;0;1;1;0;0;0;30;0;0;0;0
seemandydaily;0,01;5;30;0;3;2;0;0;0;25;5;0;0;0
daphne63;0,01;3;30;0;2;1;0;0;0;30;0;0;0;0
katyaincalifornia;0,01;3;30;0;1;2;0;0;0;3;27;0;0;0
mrsddirori;0,01;3;30;0;1;2;0;0;0;21;9;0;0;0
themochimona;0,01;1;30;0;1;0;0;0;0;30;0;0;0;0
kennediebby;0,01;3;30;0;3;0;0;0;0;30;0;0;0;0
sofiareynax;0,01;14;30;0;4;8;0;0;0;11;19;0;0;0
whoahannahjo;0,01;14;30;0;5;6;0;0;0;5;23;0;0;0
browneyedgirl9;0,01;2;29;0;2;0;0;0;0;29;0;0;0;0
boss304s;0,01;6;29;0;2;3;1;3;0;20;9;0;8;0
imcherryblossom;0,01;8;29;0;4;4;0;0;0;28;1;0;0;0
kymmyharper;0,01;6;29;0;2;1;2;1;0;26;0;0;0;0
thaliamatos;0,01;5;29;0;0;5;0;0;0;0;29;0;0;0
christinalovexo;0,01;8;29;0;2;1;0;0;0;26;3;0;0;0
loreleifinds;0,01;10;29;0;8;1;0;0;0;28;1;0;0;0
jasminx;0,01;5;29;0;1;3;0;0;0;0;11;0;0;0
getinthecar_;0,01;7;29;0;0;2;0;3;0;0;10;0;19;0
marayathebody1;0,01;3;29;0;3;0;0;0;0;29;0;0;0;0
haybaby2009;0,01;4;29;0;2;2;0;0;0;21;8;0;0;0
jordantaylor_night;0,01;7;29;0;3;2;0;0;0;28;1;0;0;0
a27hopsonxxx;0,01;5;29;0;2;2;0;0;0;29;0;0;0;0
heidilavon;0,01;5;29;0;0;2;0;0;0;0;28;0;0;0
bellasramos;0,01;10;29;0;2;8;0;0;0;17;12;0;0;0
theassstronaut;0,01;5;29;0;2;3;0;0;0;6;23;0;0;0
low-keydeadinside;0,01;4;29;0;3;1;0;0;0;29;0;0;0;0
zol8yck;0,01;4;29;0;1;3;0;0;0;24;5;0;0;0
blondebrandy269;0,01;4;29;0;3;1;0;0;0;29;0;0;0;0
indianprincessxx;0,01;2;29;0;0;2;0;0;0;0;29;0;0;0
jodicouturexo;0,01;2;29;0;2;0;0;0;0;29;0;0;0;0
impossiblekym;0,01;6;29;0;2;4;0;0;0;3;26;0;0;0
chloe.sasha;0,01;33;29;0;10;8;0;0;0;7;22;0;0;0
vipleenawild;0,01;3;29;0;1;2;0;0;0;27;2;0;0;0
anabel_kiss;0,01;12;29;0;8;1;1;1;0;16;12;1;1;0
itslacybabe;0,01;3;28;0;2;0;0;1;0;28;0;0;0;0
evelynuncovered;0,01;26;28;0;6;5;0;0;0;19;3;0;0;0
sama_sensual;0,01;4;28;0;0;3;0;0;0;0;28;0;0;0
kaylamoody;0,01;3;28;0;0;3;0;0;0;0;28;0;0;0
thefanvan;0,01;40;28;0;7;10;2;2;0;0;27;0;0;0
pixiemsty;0,01;1;28;0;1;0;0;0;0;28;0;0;0;0
itseunchae;0,01;3;28;0;1;2;0;0;0;0;28;0;0;0
matiofficial;0,01;3;28;0;3;0;0;0;0;28;0;0;0;0
lilredzoe;0,01;6;28;0;1;5;0;0;0;9;19;0;0;0
littletastey;0,01;5;28;0;4;1;0;0;0;14;14;0;0;0
vanessajames1;0,01;8;28;0;1;7;0;0;0;4;24;0;0;0
rocketreyna;0,01;14;28;0;2;10;0;0;0;11;17;0;0;0
raff15;0,01;7;28;0;0;4;0;0;0;0;28;0;0;0
kiwigirlgigi;0,01;4;28;0;3;1;0;0;0;27;1;0;0;0
emilyssworld;0,01;6;28;0;5;1;0;0;0;27;1;0;0;0
blondie.lilllie;0,01;14;28;0;9;5;0;0;0;12;16;0;0;0
babygirlgin;0,01;4;28;0;1;3;0;0;0;0;28;0;0;0
sebastiancoxxx;0,01;2;28;0;2;0;0;0;0;28;0;0;0;0
minidivaonly;0,01;7;28;0;2;2;0;0;0;7;21;0;0;0
ella-enchanted;0,01;11;28;0;6;3;1;2;0;17;3;8;0;0
temptress119;0,01;8;28;0;1;6;0;0;0;28;0;0;0;0
thebigom;0,01;2;28;0;0;1;1;1;0;0;27;1;1;0
cuteemmarose;0,01;2;28;0;1;1;0;0;0;26;2;0;0;0
curvy.ll;0,01;7;28;0;2;3;0;0;0;28;0;0;0;0
latina;0,01;15;28;0;8;0;1;0;0;14;0;0;0;0
lifeof.annabelle;0,01;8;28;0;2;1;2;1;0;25;2;0;0;0
praewasianfree;0,01;5;28;0;1;4;0;0;0;24;4;0;0;0
u45544889;0;9;27;0;3;4;0;0;0;27;0;0;0;0
bimmy;0;5;27;0;2;3;0;0;0;23;4;0;0;0
ladydaemonpuss;0;1;27;0;1;0;0;0;0;27;0;0;0;0
hannah.stone;0;8;27;0;5;3;0;0;0;27;0;0;0;0
victoriamezei;0;5;27;0;2;3;0;0;0;24;3;0;0;0
bunni3png;0;5;27;0;2;2;0;0;0;26;1;0;0;0
lyracr0w0;0;12;27;0;3;7;0;0;0;8;19;0;0;0
abbie.tv;0;8;27;0;4;3;0;0;0;24;3;0;0;0
kristinaolsseeeen;0;1;27;0;1;0;0;0;0;27;0;0;0;0
cutepanther69;0;1;27;0;0;1;0;0;0;0;27;0;0;0
thatgirlsnazzy;0;3;27;0;1;2;0;1;0;0;27;0;3;0
sophiesouth;0;19;27;0;6;12;0;0;0;20;7;0;0;0
evamarie3333;0;1;27;0;1;0;0;0;0;27;0;0;0;0
moorexxxclusive;0;2;27;0;1;0;0;0;0;27;0;0;0;0
exclusivegigila;0;6;27;0;2;4;0;0;0;26;1;0;0;0
evher_greane;0;1;27;0;1;0;0;0;0;27;0;0;0;0
babybushwhacker;0;2;27;0;1;1;0;0;0;24;3;0;0;0
rajekveronika;0;11;27;0;0;10;0;0;0;0;27;0;0;0
tabs24x7;0;1;27;0;0;1;0;0;0;0;27;0;0;0
amaliaawild;0;1;27;0;1;0;0;0;0;27;0;0;0;0
hotinchitown;0;5;27;0;0;2;0;0;0;0;27;0;0;0
bishoujomom;0;9;27;0;3;4;0;0;0;3;24;0;0;0
lopezmar9;0;1;27;0;1;0;0;0;0;27;0;0;0;0
ameliabee23;0;1;27;0;1;0;0;0;0;27;0;0;0;0
itsnatalieroush;0;4;27;0;1;2;1;0;0;11;0;16;0;0
taylorbreesey;0;10;27;0;6;3;0;0;0;22;5;0;0;0
normimorel;0;2;27;0;1;1;0;1;0;26;26;0;1;0
raquelprice;0;1;27;0;1;0;0;0;0;27;0;0;0;0
queenhermosa2;0;1;27;0;1;0;0;0;0;27;0;0;0;0
stella.red;0;8;27;0;1;3;0;0;0;0;27;0;0;0
kaluahhh;0;1;27;0;1;1;0;0;0;27;27;0;0;0
pacoroddd;0;1;27;0;1;0;0;0;0;27;0;0;0;0
alice-ivy;0;12;27;0;1;4;4;6;0;0;13;14;14;0
keynishar;0;1;27;0;1;0;0;0;0;27;0;0;0;0
mariam_olv;0;12;27;0;5;5;0;0;0;7;20;0;0;0
peaches6981;0;1;27;0;1;0;0;0;0;27;0;0;0;0
pinkkgirl;0;1;27;0;1;0;0;0;0;27;0;0;0;0
belledelphine;0;64;27;0;11;24;0;0;0;12;14;0;0;0
kaykaykaykay;0;1;27;0;1;0;0;0;0;27;0;0;0;0
chloe_exclusive;0;8;27;0;5;1;0;0;0;24;3;0;0;0
thekinkycooks;0;5;27;0;1;2;0;0;0;9;18;0;0;0
nudenerd;0;2;27;0;1;0;0;0;0;27;0;0;0;0
curly_ace;0;5;26;0;3;2;0;0;0;26;0;0;0;0
fffaithanne;0;3;26;0;2;1;0;0;0;23;3;0;0;0
chinastarzvip;0;10;26;0;7;5;0;0;0;23;10;0;0;0
juicymommat;0;4;26;0;2;1;0;0;0;26;0;0;0;0
kinkyinkbeauty;0;1;26;0;0;1;0;0;0;0;26;0;0;0
saraahh.jesss;0;6;26;0;3;3;0;0;0;21;5;0;0;0
neishagotcheeks;0;5;26;0;2;1;0;0;0;26;0;0;0;0
londonmain;0;2;26;0;2;0;0;0;0;26;0;0;0;0
tsmelissa12;0;1;26;0;1;0;0;0;0;26;0;0;0;0
bianciiita;0;4;26;0;1;1;0;0;0;24;2;0;0;0
levicoralynn;0;10;26;0;1;6;0;0;0;1;25;0;0;0
autumn-kait;0;4;26;0;2;2;0;0;0;25;1;0;0;0
valendussan;0;1;26;0;0;1;0;0;0;0;26;0;0;0
pretty.katy;0;6;26;0;3;3;0;0;0;3;25;0;0;0
iam.clara;0;4;26;0;2;2;0;0;0;5;21;0;0;0
babygirlp_;0;1;26;0;0;1;0;0;0;0;26;0;0;0
skylar_blue;0;15;26;0;5;8;2;2;0;10;5;14;14;0
forevalynn;0;2;26;0;1;1;0;0;0;25;1;0;0;0
spicyjessicaerin;0;12;26;0;5;4;0;0;0;20;6;0;0;0
xosarahx;0;2;26;0;2;0;0;0;0;26;0;0;0;0
mulattodrips;0;2;26;0;2;0;0;0;0;26;0;0;0;0
honeyiced;0;7;26;0;3;4;0;0;0;14;12;0;0;0
kiki-4-2-0;0;9;26;0;5;4;0;0;0;24;2;0;0;0
jesseruiz24;0;4;26;0;1;1;0;0;0;25;1;0;0;0
allieluxx;0;1;26;0;1;0;0;0;0;26;0;0;0;0
lexiiistexas;0;4;26;0;3;1;0;0;0;22;4;0;0;0
joshbigosh;0;8;26;0;4;4;0;0;0;25;1;0;0;0
mzaileen;0;1;26;0;1;0;0;0;0;26;0;0;0;0
sasha.nylon;0;9;26;0;4;2;1;1;0;26;0;0;0;0
scarlettexmae;0;9;26;0;7;1;0;0;0;25;1;0;0;0
thegoddessstretch;0;1;26;0;1;0;0;0;0;26;0;0;0;0
mommaraex3;0;2;26;0;1;1;0;0;0;20;6;0;0;0
faithlianne;0;15;26;0;5;8;1;1;0;11;15;0;0;0
bar6ie6;0;6;26;0;3;3;0;0;0;1;25;0;0;0
jazzy4uu;0;2;26;0;0;2;0;0;0;0;26;0;0;0
gaugepornstar;0;2;26;0;1;0;1;1;0;26;0;0;0;0
kindly;0;8;26;0;0;7;0;0;0;0;26;0;0;0
gwencarterrr;0;5;26;0;2;3;0;0;0;16;10;0;0;0
xjgen;0;1;25;0;1;0;0;0;0;25;0;0;0;0
gabbyjade;0;5;25;0;1;3;0;0;0;9;16;0;0;0
